Geracao,Melhor_Geracao,Pior_Geracao,Melhor_Geral
570,24764063,29239544,24762406
571,24762406,28814667,24762406
572,24762406,29307952,24762406
573,24762406,30036610,24762406
574,24764063,29066000,24762406
575,24762406,29447297,24762406
576,24762406,29302448,24762406
577,24762406,29335542,24762406
578,24762406,29234114,24762406
579,24762406,29164798,24762406
580,24762406,28882017,24762406
581,24762406,29324105,24762406
582,24762406,29256931,24762406
583,24762406,29267649,24762406
584,24762406,29110929,24762406
585,24762406,29289727,24762406
586,24762406,29285699,24762406
587,24762406,29109704,24762406
588,24762406,29410332,24762406
589,24762406,29521450,24762406
590,24762406,29405430,24762406
591,24762406,29618919,24762406
592,24762406,28942344,24762406
593,24762406,29509744,24762406
594,24752362,29370057,24762406
595,24762406,29990388,24752362
596,24762406,28821237,24752362
597,24762406,29141562,24752362
598,24752362,29255213,24752362
599,24762406,29292663,24752362
600,24762406,29691827,24752362
601,24762406,29283311,24752362
602,24752362,29312713,24752362
603,24762406,29221977,24752362
604,24752362,30142896,24752362
605,24752362,29135987,24752362
606,24752362,29903981,24752362
607,24752362,29647069,24752362
608,24752362,29978239,24752362
609,24752362,29166417,24752362
610,24752362,28913291,24752362
611,24752362,29282072,24752362
612,24752362,29317672,24752362
613,24752362,29224398,24752362
614,24752362,29133681,24752362
615,24752362,29282865,24752362
616,24752362,29186794,24752362
617,24752362,29161748,24752362
618,24752362,28880333,24752362
619,24752362,29460057,24752362
620,24752362,29552287,24752362
621,24752362,29050076,24752362
622,24752362,29433766,24752362
623,24752362,28849736,24752362
624,24752362,28570323,24752362
625,24752362,29388482,24752362
626,24752362,29340560,24752362
627,24752362,29684143,24752362
628,24752362,29070243,24752362
629,24752362,29376545,24752362
630,24752362,29296476,24752362
631,24752362,29524862,24752362
632,24752362,29611938,24752362
633,24752362,29190670,24752362
634,24752362,29169668,24752362
635,24752362,29943112,24752362
636,24752362,29128505,24752362
637,24752362,29503847,24752362
638,24752362,29250008,24752362
639,24752362,29907818,24752362
640,24752362,29900711,24752362
641,24747062,29506004,24752362
642,24752362,29607811,24747062
643,24747062,28974028,24747062
644,24752362,29513757,24747062
645,24752362,29346798,24747062
646,24752362,29302553,24747062
647,24752362,29926113,24747062
648,24752362,29655630,24747062
649,24747062,29128627,24747062
650,24749832,29059709,24747062
651,24747062,29157402,24747062
652,24747062,29154084,24747062
653,24747062,29813737,24747062
654,24747062,29168057,24747062
655,24747062,29177133,24747062
656,24747062,29009622,24747062
657,24747062,29070034,24747062
658,24747062,29290715,24747062
659,24747062,29839863,24747062
660,24747062,29409526,24747062
661,24747062,29092737,24747062
662,24747062,29377540,24747062
663,24747062,28821693,24747062
664,24747062,29140360,24747062
665,24747062,29210665,24747062
666,24747062,29439937,24747062
667,24747062,29304907,24747062
668,24747062,29538904,24747062
669,24743623,29578930,24747062
670,24743623,29275897,24743623
671,24743623,29413095,24743623
672,24747062,29224751,24743623
673,24747062,29244520,24743623
674,24743623,28925232,24743623
675,24743623,29200861,24743623
676,24743623,29574070,24743623
677,24743623,29565089,24743623
678,24743623,29372763,24743623
679,24743623,29719788,24743623
680,24743623,30146291,24743623
681,24743623,29410852,24743623
682,24743623,29199266,24743623
683,24743623,29304365,24743623
684,24743623,29589164,24743623
685,24743623,29766390,24743623
686,24743623,29100161,24743623
687,24743623,29030693,24743623
688,24743623,29275237,24743623
689,24743623,29019010,24743623
690,24743623,29484763,24743623
691,24743623,29545020,24743623
692,24743623,29174759,24743623
693,24739021,29349882,24743623
694,24739021,29471464,24739021
695,24739021,28805048,24739021
696,24739021,29388380,24739021
697,24739021,29003023,24739021
698,24739021,29335262,24739021
699,24739021,30128988,24739021
700,24739021,29473195,24739021
701,24739021,29367843,24739021
702,24739021,29592948,24739021
703,24739021,29317534,24739021
704,24739021,28946285,24739021
705,24739021,29374783,24739021
706,24739021,29543575,24739021
707,24739021,29419388,24739021
708,24739021,29591239,24739021
709,24739021,29518448,24739021
710,24739021,29362337,24739021
711,24739021,29717147,24739021
712,24738962,29294599,24739021
713,24739021,29142252,24738962
714,24739021,29074731,24738962
715,24735332,29275581,24738962
716,24738962,29414235,24735332
717,24739021,29133066,24735332
718,24738962,29862055,24735332
719,24735332,28931440,24735332
720,24738962,28898990,24735332
721,24739021,29517735,24735332
722,24738962,29154299,24735332
723,24738962,29019773,24735332
724,24738962,29198588,24735332
725,24738962,29088380,24735332
726,24738962,29131674,24735332
727,24738962,29002047,24735332
728,24738962,29661420,24735332
729,24738962,29188497,24735332
730,24735332,28991917,24735332
731,24735332,28979582,24735332
732,24735332,29642724,24735332
733,24735332,29434866,24735332
734,24735332,28951597,24735332
735,24735332,28782813,24735332
736,24735332,29011261,24735332
737,24735332,29473535,24735332
738,24735332,29203446,24735332
739,24735332,29424904,24735332
740,24735332,29122565,24735332
741,24735332,29381086,24735332
742,24735332,29394303,24735332
743,24735332,29155555,24735332
